categorymap_id,category_id
4170980,7031
4170981,2860496
4170982,1216180
4170983,4257541
4170984,4071732
4170985,20683
4170986,2521664
4170987,2307791
4170988,880612
4170989,1444181
4170990,2931809
4170991,3916967
4170992,210544
4170993,996449
4170994,4561988
4170995,4064281
4170996,4059492
4170997,1617852
4170998,680185
4170999,1602084
4171000,3559315
4171001,5092917
4171002,563845
4171003,3712511
4171004,3170687
4171005,4184950
4171006,5108899
4171007,833596
4171008,3425815
4171009,3893658
4171010,3115438
4171011,2172093
4171012,823550
4171013,1685432
4171014,4854759
4171015,805301
4171016,1408807
4171017,3218826
4171018,1733466
4171019,3123830
4171020,2158870
4171021,1635363
4171022,1139904
4171023,994464
4171024,3749075
4171025,3255560
4171026,2062335
4171027,1650737
4171028,4444671
4171029,1143558
4171030,1675656
4171031,3708707
4171032,2705662
4171033,743465
4171034,1194311
4171035,2200766
4171036,1070414
4171037,4143151
4171038,1906629
4171039,982691
4171040,2627745
4171041,402682
4171042,182358
4171043,4433614
4171044,2091359
4171045,4970240
4171046,2975968
4171047,2042003
4171048,4077781
4171049,3369303
4171050,4645521
4171051,2698437
4171052,1794547
4171053,423401
4171054,4885893
4171055,4356686
4171056,869314
4171057,562852
4171058,2923068
4171059,4934285
4171060,3703137
4171061,4845078
4171062,3174314
4171063,4428081
4171064,4667861
4171065,2540962
4171066,3165428
4171067,1143790
4171068,1775449
4171069,4265642
4171070,514585
4171071,645031
4171072,3595399
4171073,3440367
4171074,2746972
4171075,3250977
4171076,4187879
4171077,1193591
4171078,1606132
4171079,3170314
4171080,428699
4171081,1168276
4171082,4515486
4171083,3897299
4171084,1856976
4171085,1436758
4171086,4256143
4171087,3017994
4171088,3105438
4171089,4107564
4171090,3248072
4171091,3166089
4171092,461696
4171093,4263789
4171094,1769803
4171095,790513
4171096,2865652
4171097,2200638
4171098,4695078
4171099,91943
4171100,4933498
4171101,2949750
4171102,4104257
4171103,1877159
4171104,1058331
4171105,931276
4171106,4781613
4171107,3489793
4171108,2573693
4171109,1678374
4171110,167101
4171111,188833
4171112,2478177
4171113,171775
4171114,3064146
4171115,5126559
4171116,2243748
4171117,1284358
4171118,2816949
4171119,5161669
4171120,4393424
4171121,4399402
4171122,2591545
4171123,1422133
4171124,2869260
4171125,2877672
4171126,3476458
4171127,4512393
4171128,2322264
4171129,2392409
4171130,2787749
4171131,1755681
4171132,1171434
4171133,4315183
4171134,2362370
4171135,2689922
4171136,2481129
4171137,2441041
4171138,1025906
4171139,926985
4171140,4979740
4171141,1515192
4171142,320783
4171143,4829449
4171144,4312352
4171145,582309
4171146,906010
4171147,10235
4171148,3083172
4171149,2561712
4171150,4349434
4171151,1748831
4171152,2636586
4171153,462791
4171154,2047704
4171155,791190
4171156,4936155
4171157,1722855
4171158,353241
4171159,1245425
4171160,1848101
4171161,4379751
4171162,1041861
4171163,495107
4171164,3328139
4171165,348175
4171166,4565626
4171167,5119295
4171168,3789484
4171169,2818
4171170,4513450
4171171,2099849
4171172,846819
4171173,469547
4171174,3576652
4171175,389948
4171176,2223314
4171177,3334995
4171178,4923537
4171179,653249
4171180,2366076
4171181,4479848
4171182,1075929
4171183,1696979
4171184,4957751
4171185,2420210
4171186,4391936
4171187,3695050
4171188,1593157
4171189,4936766
4171190,638718
4171191,1426835
4171192,491223
4171193,4119259
4171194,2792484
4171195,1349294
4171196,285822
4171197,1376358
4171198,2192512
4171199,2581941
4171200,4443922
4171201,119869
4171202,1970861
4171203,5053648
4171204,842205
4171205,3839011
4171206,1326769
4171207,1521931
4171208,1488824
4171209,4251754
4171210,733013
4171211,3000315
4171212,4665817
4171213,2080793
4171214,3124619
4171215,1769043
4171216,2515942
4171217,244681
4171218,4518130
4171219,3160684
4171220,950439
4171221,3919514
4171222,633295
4171223,3686141
4171224,4004564
4171225,2835439
4171226,3873991
4171227,3186326
4171228,3415881
4171229,3354186
4171230,3736158
4171231,1460416
4171232,1983413
4171233,3985610
4171234,2138139
4171235,4737339
4171236,4148477
4171237,4641137
4171238,2026832
4171239,5035287
4171240,2607347
4171241,1406449
4171242,2871611
4171243,4170829
4171244,3066561
4171245,4107373
4171246,4856429
4171247,306490
4171248,1490433
4171249,4766003
4171250,1673021
4171251,1414911
4171252,2422417
4171253,4882792
4171254,1867533
4171255,839777
4171256,2917711
4171257,4084869
4171258,3999977
4171259,3996499
4171260,4281917
4171261,3273152
4171262,4231144
4171263,3977957
4171264,5141934
4171265,3852092
4171266,292202
4171267,4285475
4171268,1357361
4171269,3479353
4171270,4403044
4171271,3697416
4171272,1440390
4171273,2925609
4171274,1627115
4171275,3233128
4171276,2645356
4171277,4342209
4171278,544455
4171279,5126160
4171280,1754291
4171281,4349907
4171282,1023232
4171283,3631518
4171284,553846
4171285,3848874
4171286,2679262
4171287,1688933
4171288,2517181
4171289,2479577
4171290,425327
4171291,4473295
4171292,3568839
4171293,2254976
4171294,4098232
4171295,4565729
4171296,3805162
4171297,3165250
4171298,3423253
4171299,1729158
4171300,4596496
4171301,246584
4171302,3570656
4171303,1995431
4171304,3206550
4171305,3754527
4171306,2823232
4171307,3291668
4171308,4969158
4171309,3467939
4171310,3114694
4171311,2043668
4171312,5092376
4171313,2022943
4171314,5117554
4171315,2866632
4171316,196243
4171317,2825431
4171318,1725877
4171319,1934059
4171320,3494149
4171321,3193942
4171322,1881939
4171323,1624041
4171324,814178
4171325,4489854
4171326,1291530
4171327,2513821
4171328,3354675
4171329,4916747
4171330,5105125
4171331,2564498
4171332,3059103
4171333,2124307
4171334,3053292
4171335,3937192
4171336,2171171
4171337,4758346
4171338,2611736
4171339,1167279
4171340,3917062
4171341,3901339
4171342,1087982
4171343,4128033
4171344,2328010
4171345,2570387
4171346,4107781
4171347,3624034
4171348,4723396
4171349,93002
4171350,4779633
4171351,324865
4171352,3931187
4171353,2821862
4171354,4853207
4171355,4477990
4171356,106801
4171357,2596518
4171358,2774053
4171359,428367
4171360,3105596
4171361,4527720
4171362,3006755
4171363,1121141
4171364,4316363
4171365,360941
4171366,147092
4171367,2832871
4171368,171569
4171369,2829944
4171370,4661468
4171371,913035
4171372,3023345
4171373,3461439
4171374,1384040
4171375,4009606
4171376,3332754
4171377,3778757
4171378,5148378
4171379,4954438
4171380,3112817
4171381,1508998
4171382,2000254
4171383,3156448
4171384,4297908
4171385,968177
4171386,2992356
4171387,88511
4171388,3057385
4171389,3148880
4171390,1538836
4171391,3607626
4171392,1125555
4171393,1125862
4171394,2958664
4171395,99507
4171396,3184456
4171397,2362468
4171398,4689003
4171399,4487701
4171400,505975
4171401,3024151
4171402,3171095
4171403,2863631
4171404,1451814
4171405,2372616
4171406,1149584
4171407,3467297
4171408,3946180
4171409,4865306
4171410,112445
4171411,1101662
4171412,4838066
4171413,515576
4171414,1164997
4171415,971875
4171416,98276
4171417,3108882
4171418,200320
4171419,4981015
4171420,2687965
4171421,2735313
4171422,2145811
4171423,2097345
4171424,2603528
4171425,2620710
4171426,3916812
4171427,246830
4171428,3859286
4171429,687541
4171430,734547
4171431,2028693
4171432,1865211
4171433,4015820
4171434,4600680
4171435,1655632
4171436,2509955
4171437,2015942
4171438,2131531
4171439,1611144
4171440,1356170
4171441,937184
4171442,1104479
4171443,2729260
4171444,3843843
4171445,3621053
4171446,2534744
4171447,1911903
4171448,5057032
4171449,3360482
4171450,3042127
4171451,1422404
4171452,833218
4171453,151831
4171454,471212
4171455,2725426
4171456,390940
4171457,865039
4171458,2590000
4171459,238434
4171460,1080785
4171461,1021251
4171462,1730997
